"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","TimePoint","Regulation"
"Lrrc47",0.0485566258426476,-0.20711081094441,0.379,0.475,1,"Lrrc47","MFOL","P23","Down"
"Cald1",0.0486251109156578,0.421801261651712,0.265,0.206,1,"Cald1","MFOL","P23","Up"
"Ube2d2a",0.0490210526075738,-0.201588847464777,0.618,0.674,1,"Ube2d2a","MFOL","P23","Down"
"Lztfl1",0.0490298681040787,-0.266456332280292,0.235,0.319,1,"Lztfl1","MFOL","P23","Down"
"Gls",0.0490674429386788,0.274647218423816,0.66,0.639,1,"Gls","MFOL","P23","Up"
"Usp30",0.0491051079551976,0.357339144472958,0.438,0.389,1,"Usp30","MFOL","P23","Up"
"Mast3",0.0493235969089063,-0.122362095262402,0.948,0.956,1,"Mast3","MFOL","P23","Down"
"Pigz",0.0494502435154301,-0.268273326268626,0.771,0.789,1,"Pigz","MFOL","P23","Down"
"Adam1a",0.0500415560477366,-0.260413028685677,0.588,0.664,1,"Adam1a","MFOL","P23","Down"
"Wipi1",0.0500450017407314,-0.301197446829486,0.288,0.359,1,"Wipi1","MFOL","P23","Down"
"Kat2b",0.050086095305324,-0.316725522286066,0.252,0.324,1,"Kat2b","MFOL","P23","Down"
"Atxn10",0.0501814587352913,-0.342974232120515,0.281,0.354,1,"Atxn10","MFOL","P23","Down"
"Cops7b",0.0501823951027646,-0.273059752812482,0.203,0.269,1,"Cops7b","MFOL","P23","Down"
"Stk11",0.0503617082192303,0.466508481567936,0.281,0.229,1,"Stk11","MFOL","P23","Up"
"Fam120c",0.0505573258533922,-0.316948575593862,0.229,0.294,1,"Fam120c","MFOL","P23","Down"
"Ctnna3",0.0505971354596908,-0.343145049958754,0.294,0.38,1,"Ctnna3","MFOL","P23","Down"
"Tbc1d16",0.0507053293557966,-0.238457393362565,0.539,0.609,1,"Tbc1d16","MFOL","P23","Down"
"Trp53bp2",0.0507307615222264,0.312960472705133,0.376,0.319,1,"Trp53bp2","MFOL","P23","Up"
"Stxbp2",0.0507557466826209,0.291788226571181,0.618,0.572,1,"Stxbp2","MFOL","P23","Up"
"Hnrnpul2",0.0507805089324143,-0.284465105615328,0.373,0.451,1,"Hnrnpul2","MFOL","P23","Down"
"Mcoln1",0.0508866479582912,0.253903405172761,0.611,0.59,1,"Mcoln1","MFOL","P23","Up"
"Ddr1",0.0508964847124893,0.152180575531629,0.944,0.919,1,"Ddr1","MFOL","P23","Up"
"Hsph1",0.0509123054598833,0.442388792539077,0.297,0.243,1,"Hsph1","MFOL","P23","Up"
"Gpr17",0.0510590728199812,-0.270464113614482,0.307,0.394,1,"Gpr17","MFOL","P23","Down"
"Npat",0.0510935942676341,0.270805444188256,0.529,0.495,1,"Npat","MFOL","P23","Up"
"Hddc3",0.0511061961989803,-0.290828730957972,0.229,0.296,1,"Hddc3","MFOL","P23","Down"
"Prkcq",0.051217823903024,0.329076428261356,0.471,0.414,1,"Prkcq","MFOL","P23","Up"
"Mobp",0.051396455558083,-0.0571331974906428,1,1,1,"Mobp","MFOL","P23","Down"
"Tial1",0.0515070711408019,-0.145531106890139,0.915,0.944,1,"Tial1","MFOL","P23","Down"
"Agtpbp1",0.0515497724454386,0.223766994138005,0.784,0.715,1,"Agtpbp1","MFOL","P23","Up"
"Rnf181",0.051884850185359,0.377158749502984,0.418,0.361,1,"Rnf181","MFOL","P23","Up"
"Exoc6b",0.0519222336711369,0.0921728510703432,0.98,0.986,1,"Exoc6b","MFOL","P23","Up"
"Zfand6",0.0527905839477397,-0.242147311656983,0.5,0.572,1,"Zfand6","MFOL","P23","Down"
"Cyth1",0.0529932633999332,-0.152690734727937,0.902,0.896,1,"Cyth1","MFOL","P23","Down"
"Atp8a1",0.0533735046950433,0.112132351655042,0.964,0.972,1,"Atp8a1","MFOL","P23","Up"
"Suz12",0.0535359640730806,-0.132626938402811,0.212,0.296,1,"Suz12","MFOL","P23","Down"
"Sys1",0.0537503250303273,-0.412023092328075,0.284,0.347,1,"Sys1","MFOL","P23","Down"
"Dennd5b",0.0537853790436092,-0.367224380451311,0.268,0.338,1,"Dennd5b","MFOL","P23","Down"
"Jund",0.0538168474782778,0.479697033607453,0.35,0.299,1,"Jund","MFOL","P23","Up"
"Coro7",0.0539278288686533,-0.183401812838405,0.66,0.734,1,"Coro7","MFOL","P23","Down"
"Plbd2",0.0540277898356546,-0.310566162807153,0.229,0.306,1,"Plbd2","MFOL","P23","Down"
"Adipor1",0.0541625949175111,0.270000249375928,0.265,0.204,1,"Adipor1","MFOL","P23","Up"
"Bcl2l1",0.0542316276935006,-0.130469028206148,0.869,0.919,1,"Bcl2l1","MFOL","P23","Down"
"Psmb2",0.0546655602904674,-0.339715108899176,0.245,0.319,1,"Psmb2","MFOL","P23","Down"
"Elovl5",0.054747764391461,-0.373354170894185,0.222,0.296,1,"Elovl5","MFOL","P23","Down"
"Sf3b2",0.0548515416708534,-0.326749616102358,0.415,0.475,1,"Sf3b2","MFOL","P23","Down"
"Wnt3",0.0550129388568832,-0.326287776064842,0.235,0.31,1,"Wnt3","MFOL","P23","Down"
"Septin7",0.0550648933937917,-0.0894783732421978,0.993,0.998,1,"Septin7","MFOL","P23","Down"
"Dgat2",0.0553057455286209,0.430480543668039,0.454,0.412,1,"Dgat2","MFOL","P23","Up"
"Chmp1b",0.0553298929851754,0.380685798041458,0.271,0.213,1,"Chmp1b","MFOL","P23","Up"
"Gtf3c3",0.0554780692951302,0.349722398780052,0.297,0.241,1,"Gtf3c3","MFOL","P23","Up"
"Rab6a",0.0554815139978834,-0.294644077768704,0.448,0.512,1,"Rab6a","MFOL","P23","Down"
"Arrdc3",0.0555117233918199,0.183641613502522,0.85,0.819,1,"Arrdc3","MFOL","P23","Up"
"Fip1l1",0.0556110851865247,-0.24330396174493,0.284,0.361,1,"Fip1l1","MFOL","P23","Down"
"Canx",0.0557506179049275,-0.327449538138279,0.222,0.296,1,"Canx","MFOL","P23","Down"
"Tcirg1",0.0557953548493092,-0.251697092437025,0.444,0.523,1,"Tcirg1","MFOL","P23","Down"
"Srpk1",0.0558131209234073,-0.293502888212109,0.412,0.491,1,"Srpk1","MFOL","P23","Down"
"Ppm1b",0.0559831926600151,0.222045594914975,0.683,0.62,1,"Ppm1b","MFOL","P23","Up"
"Wdr81",0.0561214698860364,0.435395150098389,0.291,0.238,1,"Wdr81","MFOL","P23","Up"
"Gpcpd1",0.0562017854846441,-0.391971111323937,0.232,0.294,1,"Gpcpd1","MFOL","P23","Down"
"Emc8",0.0564206890541323,0.383798431591015,0.284,0.229,1,"Emc8","MFOL","P23","Up"
"Zfp329",0.0567215857492314,-0.386139723283818,0.343,0.407,1,"Zfp329","MFOL","P23","Down"
"Tspan14",0.0567676345225854,0.270162072551322,0.412,0.35,1,"Tspan14","MFOL","P23","Up"
"Cherp",0.0567938365108013,0.254585686964296,0.412,0.35,1,"Cherp","MFOL","P23","Up"
"Baz2a",0.0569981442695455,-0.223579886403807,0.343,0.424,1,"Baz2a","MFOL","P23","Down"
"Setd7",0.0571879672325336,-0.351371393115609,0.333,0.405,1,"Setd7","MFOL","P23","Down"
"Stx5a",0.057339223359911,0.182058954077848,0.575,0.521,1,"Stx5a","MFOL","P23","Up"
"Myo18a",0.0575791859092478,0.213931425578915,0.696,0.676,1,"Myo18a","MFOL","P23","Up"
"Cep83",0.05763408850767,-0.452246977599824,0.199,0.262,1,"Cep83","MFOL","P23","Down"
"Gcn1",0.057768238498928,-0.276382611278982,0.242,0.315,1,"Gcn1","MFOL","P23","Down"
"Anapc1",0.0578415904741967,-0.142821839620111,0.487,0.595,1,"Anapc1","MFOL","P23","Down"
"Zfr2",0.0580615864484785,0.446969849739636,0.281,0.227,1,"Zfr2","MFOL","P23","Up"
"Nptn",0.0581418383868717,0.233826273868817,0.425,0.373,1,"Nptn","MFOL","P23","Up"
"Acsl1",0.0583799098174664,-0.323284564163114,0.304,0.373,1,"Acsl1","MFOL","P23","Down"
"Plcg1",0.058544101810385,0.308284928192489,0.356,0.299,1,"Plcg1","MFOL","P23","Up"
"Enah",0.0585750273856195,-0.445548952993835,0.288,0.35,1,"Enah","MFOL","P23","Down"
"Insc",0.0588483451257029,0.416957570614501,0.359,0.308,1,"Insc","MFOL","P23","Up"
"Gnb2",0.0591777638731111,-0.23111318409668,0.327,0.421,1,"Gnb2","MFOL","P23","Down"
"Cux1",0.0592717515927576,0.327024077703532,0.497,0.44,1,"Cux1","MFOL","P23","Up"
"Hgs",0.0592941279999195,-0.327258280684615,0.242,0.315,1,"Hgs","MFOL","P23","Down"
"Upf1",0.0594645471122721,-0.214029560641482,0.327,0.41,1,"Upf1","MFOL","P23","Down"
"Nop56",0.0596860116874623,0.491628756226372,0.301,0.255,1,"Nop56","MFOL","P23","Up"
"Pllp",0.0596936115926936,-0.195133301950133,0.846,0.866,1,"Pllp","MFOL","P23","Down"
"Kdm5b",0.0597220371323371,-0.199547909515596,0.376,0.463,1,"Kdm5b","MFOL","P23","Down"
"Elmo2",0.0600681727545999,0.358924120551136,0.464,0.433,1,"Elmo2","MFOL","P23","Up"
"Nras",0.0601354123533322,-0.276969355112614,0.268,0.35,1,"Nras","MFOL","P23","Down"
"Atp6ap2",0.0603129462035885,0.224011207852054,0.487,0.419,1,"Atp6ap2","MFOL","P23","Up"
"Dync1i2",0.0605399248837281,-0.342252238070322,0.239,0.303,1,"Dync1i2","MFOL","P23","Down"
"Tnrc6a",0.0605486793143588,-0.158555478627902,0.539,0.63,1,"Tnrc6a","MFOL","P23","Down"
"Fnbp1",0.0608783019724798,0.112071251084742,0.997,0.995,1,"Fnbp1","MFOL","P23","Up"
"Ano8",0.0610718852007806,-0.26099220693141,0.33,0.403,1,"Ano8","MFOL","P23","Down"
"Dcaf11",0.0613252584075985,-0.346364961966547,0.248,0.317,1,"Dcaf11","MFOL","P23","Down"
"Rictor",0.0613745859253954,-0.281851368076768,0.549,0.623,1,"Rictor","MFOL","P23","Down"
"Sc5d",0.0617133132503373,-0.455171446660457,0.379,0.431,1,"Sc5d","MFOL","P23","Down"
"Uso1",0.0617677158739151,0.243342075591849,0.467,0.405,1,"Uso1","MFOL","P23","Up"
"Qars",0.0617678282273133,-0.358916228051269,0.242,0.31,1,"Qars","MFOL","P23","Down"
"Tgfbrap1",0.0618913985346245,-0.330235313843895,0.333,0.389,1,"Tgfbrap1","MFOL","P23","Down"
"Arhgap39",0.0619879961751317,-0.184781475925814,0.575,0.648,1,"Arhgap39","MFOL","P23","Down"
"Xpo7",0.0622174319841718,-0.220775626860304,0.186,0.25,1,"Xpo7","MFOL","P23","Down"
"Ddit4",0.0623041669717699,-0.1755292627594,0.716,0.771,1,"Ddit4","MFOL","P23","Down"
"Dnajc10",0.0623545899794117,-0.252626431620612,0.281,0.345,1,"Dnajc10","MFOL","P23","Down"
"Gtpbp8",0.0628827357811689,-0.252396703718145,0.232,0.301,1,"Gtpbp8","MFOL","P23","Down"
"Tnks2",0.0628973439913483,0.217645622472562,0.49,0.431,1,"Tnks2","MFOL","P23","Up"
"Cacna2d1",0.0630871358680736,0.409290491492395,0.484,0.435,1,"Cacna2d1","MFOL","P23","Up"
"Atp1a1",0.0631279455604044,0.163432174710055,0.703,0.671,1,"Atp1a1","MFOL","P23","Up"
"Pogz",0.0633924638964609,-0.258593828760113,0.297,0.373,1,"Pogz","MFOL","P23","Down"
"Btaf1",0.063588994981078,-0.48479642871723,0.242,0.301,1,"Btaf1","MFOL","P23","Down"
"Il18",0.0636071461757444,-0.230277585365702,0.569,0.641,1,"Il18","MFOL","P23","Down"
"Vps29",0.0637669195665239,-0.302449193471734,0.232,0.296,1,"Vps29","MFOL","P23","Down"
"Dusp16",0.0639265123548384,0.233292037540724,0.477,0.4,1,"Dusp16","MFOL","P23","Up"
"Cadm4",0.0639328168692586,-0.198723316821176,0.758,0.806,1,"Cadm4","MFOL","P23","Down"
"Synrg",0.0645531008383721,0.416727444214886,0.356,0.308,1,"Synrg","MFOL","P23","Up"
"Trim35",0.0647591307390678,-0.21191541677903,0.624,0.674,1,"Trim35","MFOL","P23","Down"
"Cbx4",0.0649047630959441,-0.233503157459244,0.288,0.359,1,"Cbx4","MFOL","P23","Down"
"Srek1",0.0649322554765411,-0.187413773033994,0.781,0.836,1,"Srek1","MFOL","P23","Down"
"Atf2",0.0649789610830783,-0.373453627772189,0.314,0.373,1,"Atf2","MFOL","P23","Down"
"Tspan7",0.0651036647847826,0.336830285232061,0.458,0.428,1,"Tspan7","MFOL","P23","Up"
"Ctdsp2",0.0651650486104342,-0.223405161658585,0.5,0.562,1,"Ctdsp2","MFOL","P23","Down"
"Matr3",0.0651677204938783,-0.238600926533545,0.34,0.414,1,"Matr3","MFOL","P23","Down"
"Osbpl7",0.06521488956497,0.462036652797533,0.261,0.211,1,"Osbpl7","MFOL","P23","Up"
"Kcnj10",0.0653290813980786,0.209474804678172,0.614,0.588,1,"Kcnj10","MFOL","P23","Up"
"Erf",0.066119884522671,-0.135352579615267,0.51,0.6,1,"Erf","MFOL","P23","Down"
"Hip1r",0.0662761639037967,-0.168362845779201,0.709,0.759,1,"Hip1r","MFOL","P23","Down"
"Khdc4",0.0664350373083137,0.256797763161204,0.431,0.38,1,"Khdc4","MFOL","P23","Up"
"Rock2",0.0664959967769635,-0.393070305275948,0.278,0.336,1,"Rock2","MFOL","P23","Down"
"Csnk2a2",0.0665478891692828,0.44664475079909,0.258,0.204,1,"Csnk2a2","MFOL","P23","Up"
"Bclaf1",0.0669059670914218,0.19772059347124,0.67,0.62,1,"Bclaf1","MFOL","P23","Up"
"Chadl",0.0669779794832787,-0.325168732048641,0.314,0.366,1,"Chadl","MFOL","P23","Down"
"Senp7",0.0670774728919209,-0.2694998550868,0.373,0.449,1,"Senp7","MFOL","P23","Down"
"Emsy",0.0672409917345266,-0.209950392472528,0.408,0.488,1,"Emsy","MFOL","P23","Down"
"Tmtc2",0.0673001105185663,0.290390965890723,0.382,0.322,1,"Tmtc2","MFOL","P23","Up"
"Tmem131",0.0673057292908444,0.415975263450293,0.278,0.222,1,"Tmem131","MFOL","P23","Up"
"Slc9a8",0.0674044169497292,-0.257943368300357,0.203,0.264,1,"Slc9a8","MFOL","P23","Down"
"Arfrp1",0.0675041882211919,0.277258212099639,0.373,0.306,1,"Arfrp1","MFOL","P23","Up"
"Smc4",0.0677058402655209,-0.357656944871322,0.196,0.252,1,"Smc4","MFOL","P23","Down"
"Ppp1r16b",0.0677362463715212,-0.163315407352939,0.882,0.912,1,"Ppp1r16b","MFOL","P23","Down"
"Ncoa2",0.0677845820401083,0.371894490601721,0.389,0.343,1,"Ncoa2","MFOL","P23","Up"
"Capn15",0.0679429655091665,0.195391475318752,0.542,0.468,1,"Capn15","MFOL","P23","Up"
"Adam15",0.0679815986909544,-0.157001350146277,0.621,0.683,1,"Adam15","MFOL","P23","Down"
"Lamtor3",0.0680802917286155,-0.29107458801943,0.212,0.282,1,"Lamtor3","MFOL","P23","Down"
"Aco2",0.0681570900768279,-0.308170799548803,0.199,0.259,1,"Aco2","MFOL","P23","Down"
"Dcaf15",0.0682720767014757,-0.335768362004068,0.216,0.278,1,"Dcaf15","MFOL","P23","Down"
"Sugp2",0.068440456437493,-0.242188149057057,0.399,0.465,1,"Sugp2","MFOL","P23","Down"
"Unc93b1",0.0684748489930403,0.422016857208587,0.304,0.248,1,"Unc93b1","MFOL","P23","Up"
"Dync1li1",0.0685961301725855,0.366761294879175,0.497,0.451,1,"Dync1li1","MFOL","P23","Up"
"Proser1",0.069044195086402,-0.234268244133897,0.186,0.25,1,"Proser1","MFOL","P23","Down"
"Zfp579",0.0690792863987458,0.220222346369905,0.565,0.516,1,"Zfp579","MFOL","P23","Up"
"Dnajc1",0.0692348534204978,0.332468324460546,0.333,0.271,1,"Dnajc1","MFOL","P23","Up"
"Snx17",0.0692460311052287,-0.210421654724666,0.193,0.262,1,"Snx17","MFOL","P23","Down"
"Rnf168",0.069503683923451,-0.394706142044939,0.206,0.262,1,"Rnf168","MFOL","P23","Down"
"Zfp365",0.0695038684724567,-0.190883416578598,0.402,0.472,1,"Zfp365","MFOL","P23","Down"
"Slc6a6",0.0700159680602609,0.177708648996717,0.572,0.525,1,"Slc6a6","MFOL","P23","Up"
"Acin1",0.0701094579998471,0.206848565867629,0.657,0.641,1,"Acin1","MFOL","P23","Up"
"Rrbp1",0.0701284837511076,0.277450186969039,0.549,0.505,1,"Rrbp1","MFOL","P23","Up"
"Uck1",0.0701683351826109,-0.350838819511523,0.242,0.303,1,"Uck1","MFOL","P23","Down"
"Ypel3",0.0702383699814985,0.219977492263224,0.768,0.729,1,"Ypel3","MFOL","P23","Up"
"Dab1",0.0710319389441573,-0.313160334346721,0.235,0.308,1,"Dab1","MFOL","P23","Down"
"Fam168a",0.0712175650044681,0.173121378811773,0.65,0.613,1,"Fam168a","MFOL","P23","Up"
"Dhdds",0.0713117369874545,0.231064138906659,0.373,0.324,1,"Dhdds","MFOL","P23","Up"
"Cyp2j6",0.0713510876688976,0.459430244018396,0.265,0.218,1,"Cyp2j6","MFOL","P23","Up"
"Emc7",0.0714117112239819,0.349604969724038,0.333,0.28,1,"Emc7","MFOL","P23","Up"
"Capn10",0.0715169957702912,-0.206634055573309,0.216,0.282,1,"Capn10","MFOL","P23","Down"
"Mast4",0.071597466291593,0.2485240780923,0.585,0.551,1,"Mast4","MFOL","P23","Up"
"Plk3",0.0716110290210354,-0.114034032799216,0.5,0.583,1,"Plk3","MFOL","P23","Down"
"Klf13",0.0716817602059307,0.203560393613995,0.627,0.59,1,"Klf13","MFOL","P23","Up"
"Atp2b1",0.0718603986247761,0.203589178855504,0.608,0.553,1,"Atp2b1","MFOL","P23","Up"
"Tmem80",0.0718776634619872,0.439876196642113,0.324,0.269,1,"Tmem80","MFOL","P23","Up"
"Ube2k",0.0719358682215648,-0.338705186519465,0.324,0.382,1,"Ube2k","MFOL","P23","Down"
"H2ac25",0.0721648090783816,-0.358171351511392,0.288,0.347,1,"H2ac25","MFOL","P23","Down"
"Plpp3",0.0722174115580019,0.239781024515518,0.435,0.382,1,"Plpp3","MFOL","P23","Up"
"Kmt2d",0.0722417631238558,-0.156965692539054,0.595,0.669,1,"Kmt2d","MFOL","P23","Down"
"Dynlrb1",0.07261225963947,-0.405358464641307,0.193,0.252,1,"Dynlrb1","MFOL","P23","Down"
"Zfp827",0.072903011016359,0.225680228350986,0.578,0.556,1,"Zfp827","MFOL","P23","Up"
"Galnt1",0.0729423188376029,-0.340003196478222,0.32,0.387,1,"Galnt1","MFOL","P23","Down"
"Tmem229a",0.073174301723948,-0.347646553229266,0.297,0.373,1,"Tmem229a","MFOL","P23","Down"
"Smarcc1",0.0732494208911531,0.408147326597246,0.255,0.199,1,"Smarcc1","MFOL","P23","Up"
"Nudt16l1",0.0734170865399231,-0.238615130811765,0.373,0.44,1,"Nudt16l1","MFOL","P23","Down"
"Smco3",0.073545351965652,-0.19460197258465,0.337,0.417,1,"Smco3","MFOL","P23","Down"
"Lsm14b",0.0735691055861359,-0.165489791816259,0.464,0.551,1,"Lsm14b","MFOL","P23","Down"
"Slco3a1",0.0739122681910862,0.354672119890173,0.33,0.273,1,"Slco3a1","MFOL","P23","Up"
"Tada1",0.0742234229803325,-0.286557712211784,0.431,0.495,1,"Tada1","MFOL","P23","Down"
"Tatdn1",0.0743168690935266,-0.25219371714132,0.203,0.269,1,"Tatdn1","MFOL","P23","Down"
"Cdk16",0.0744245100930018,-0.240314623321895,0.461,0.521,1,"Cdk16","MFOL","P23","Down"
"Rhou",0.0744647175221932,-0.11734821145396,0.529,0.627,1,"Rhou","MFOL","P23","Down"
"Synpr",0.074766873755592,0.586657518235826,0.265,0.215,1,"Synpr","MFOL","P23","Up"
"Dapk3",0.074899655444406,-0.222151830487417,0.271,0.343,1,"Dapk3","MFOL","P23","Down"
"Jak2",0.0749769063761994,-0.24651213321509,0.435,0.509,1,"Jak2","MFOL","P23","Down"
"Gatad1",0.0751447605134057,-0.327536335057702,0.235,0.301,1,"Gatad1","MFOL","P23","Down"
"Lpar1",0.0752601338049711,0.24352236475849,0.637,0.616,1,"Lpar1","MFOL","P23","Up"
"Rab21",0.075658321279485,0.283820834658206,0.366,0.319,1,"Rab21","MFOL","P23","Up"
"Cpox",0.0756789356322266,-0.120456557430532,0.611,0.706,1,"Cpox","MFOL","P23","Down"
"Ermn",0.0757154163911668,-0.127842700739307,0.873,0.907,1,"Ermn","MFOL","P23","Down"
"Inpp5b",0.0757942446910655,0.27720889882341,0.569,0.53,1,"Inpp5b","MFOL","P23","Up"
"Rab31",0.0758260482940158,-0.160099926256148,0.791,0.822,1,"Rab31","MFOL","P23","Down"
"Dop1b",0.0759733076483794,-0.273390871410477,0.477,0.56,1,"Dop1b","MFOL","P23","Down"
"Eif4g2",0.0762972694569734,-0.233652214473877,0.431,0.486,1,"Eif4g2","MFOL","P23","Down"
"Hadhb",0.0763759135669606,-0.304800643852959,0.193,0.252,1,"Hadhb","MFOL","P23","Down"
"Tmcc2",0.0765462868281361,-0.216009670232817,0.314,0.384,1,"Tmcc2","MFOL","P23","Down"
"Hdac11",0.0765609596757238,0.224603660941173,0.552,0.493,1,"Hdac11","MFOL","P23","Up"
"Ptn",0.0767266690924437,0.0994019875967131,0.935,0.935,1,"Ptn","MFOL","P23","Up"
"Madd",0.076897891101344,-0.46634995902121,0.199,0.252,1,"Madd","MFOL","P23","Down"
"Cep350",0.0769582642012169,0.251011583302276,0.461,0.41,1,"Cep350","MFOL","P23","Up"
"Plekha5",0.0772043440887701,0.218341694818572,0.49,0.442,1,"Plekha5","MFOL","P23","Up"
"Ppfibp2",0.0775628716869203,0.406135965692694,0.5,0.477,1,"Ppfibp2","MFOL","P23","Up"
"Onecut2",0.0780119809656698,-0.229740828131521,0.32,0.394,1,"Onecut2","MFOL","P23","Down"
"Fam120a",0.0780704617679949,-0.229276667033343,0.304,0.366,1,"Fam120a","MFOL","P23","Down"
"Ttpal",0.0781190198063186,-0.34448561387917,0.291,0.34,1,"Ttpal","MFOL","P23","Down"
"Ptprf",0.0781300035675759,-0.246290397828508,0.464,0.535,1,"Ptprf","MFOL","P23","Down"
"Calm3",0.0782074816012273,-0.283169087584482,0.278,0.343,1,"Calm3","MFOL","P23","Down"
"Ahsa2",0.078620624532434,-0.0996729067120674,0.706,0.762,1,"Ahsa2","MFOL","P23","Down"
"Bud31",0.0786275264774347,0.268573858259791,0.278,0.22,1,"Bud31","MFOL","P23","Up"
"Litaf",0.0787093695148246,-0.0914820403526142,0.794,0.894,1,"Litaf","MFOL","P23","Down"
"Tns3",0.0788411635804503,-0.410786832327633,0.261,0.317,1,"Tns3","MFOL","P23","Down"
"Ctnnal1",0.0791994915159687,-0.214888595800614,0.33,0.41,1,"Ctnnal1","MFOL","P23","Down"
"Mapk1",0.0795980504502291,-0.217771673848562,0.373,0.454,1,"Mapk1","MFOL","P23","Down"
"Ptgr2",0.0800366095641737,-0.201975303686625,0.203,0.266,1,"Ptgr2","MFOL","P23","Down"
"Prima1",0.0801200296081446,-0.16453611203093,0.742,0.819,1,"Prima1","MFOL","P23","Down"
"Cacng7",0.0803126273501701,0.236722781960276,0.52,0.456,1,"Cacng7","MFOL","P23","Up"
"Itgb8",0.0804096159190604,0.311516662679949,0.467,0.44,1,"Itgb8","MFOL","P23","Up"
"BC034090",0.0806536859839644,-0.139035065241572,0.392,0.475,1,"BC034090","MFOL","P23","Down"
"Ift172",0.0808454156724012,-0.193531319800496,0.297,0.366,1,"Ift172","MFOL","P23","Down"
"Aplp1",0.0809135704809989,0.121092458313638,0.98,0.977,1,"Aplp1","MFOL","P23","Up"
"Bmp2k",0.0810613367596996,-0.278571850482316,0.428,0.498,1,"Bmp2k","MFOL","P23","Down"
"Pex13",0.0814528842142643,-0.338942473370369,0.225,0.289,1,"Pex13","MFOL","P23","Down"
"Msmo1",0.0816248114009601,-0.233622489964725,0.696,0.727,1,"Msmo1","MFOL","P23","Down"
"Ube2l3",0.0816601296489852,-0.182600129893386,0.288,0.363,1,"Ube2l3","MFOL","P23","Down"
"Rnmt",0.0816618143943726,0.381075376418051,0.307,0.257,1,"Rnmt","MFOL","P23","Up"
"Fbxo44",0.0817327588740118,0.205043235411395,0.337,0.269,1,"Fbxo44","MFOL","P23","Up"
"Hyou1",0.0817719183153267,-0.316640908111288,0.232,0.294,1,"Hyou1","MFOL","P23","Down"
"Napa",0.081860670067233,-0.139257911075501,0.51,0.569,1,"Napa","MFOL","P23","Down"
"Micu3",0.0820754062480253,0.284727812000855,0.422,0.387,1,"Micu3","MFOL","P23","Up"
"Pfkfb2",0.0821364461302242,0.354257827783538,0.458,0.421,1,"Pfkfb2","MFOL","P23","Up"
"Babam2",0.0824904302673996,0.303180176860061,0.356,0.308,1,"Babam2","MFOL","P23","Up"
"Map1s",0.083286655261529,-0.25676234355687,0.212,0.278,1,"Map1s","MFOL","P23","Down"
"S100a16",0.0832953991958015,0.198035700595292,0.431,0.377,1,"S100a16","MFOL","P23","Up"
"Crppa",0.0835489445983225,-0.262095312072669,0.441,0.502,1,"Crppa","MFOL","P23","Down"
"Msi2",0.0838624984404624,0.510716496108147,0.284,0.234,1,"Msi2","MFOL","P23","Up"
"Vcpip1",0.0844570079908433,-0.424096809730623,0.235,0.289,1,"Vcpip1","MFOL","P23","Down"
"Hnrnpk",0.0847936680212348,-0.215798583830177,0.542,0.604,1,"Hnrnpk","MFOL","P23","Down"
"Abhd14b",0.0849123111142928,0.283699057906615,0.493,0.463,1,"Abhd14b","MFOL","P23","Up"
"Hace1",0.0849227607449035,-0.140054560839968,0.281,0.363,1,"Hace1","MFOL","P23","Down"
"Dusp10",0.0852328261269512,0.128700142657941,0.585,0.53,1,"Dusp10","MFOL","P23","Up"
"Hsp90ab1",0.0853341370869071,0.500046551393678,0.271,0.227,1,"Hsp90ab1","MFOL","P23","Up"
"Cd164",0.0854609697973651,-0.527296707357294,0.216,0.269,1,"Cd164","MFOL","P23","Down"
"Ugt8a",0.0854978088674731,-0.0677529741869938,1,1,1,"Ugt8a","MFOL","P23","Down"
"Adgrb1",0.0857342883965403,-0.203943455688708,0.65,0.718,1,"Adgrb1","MFOL","P23","Down"
"Tet2",0.085977950032209,-0.205340757489695,0.366,0.428,1,"Tet2","MFOL","P23","Down"
"Zfp14",0.0861302245862264,-0.120521578790503,0.474,0.553,1,"Zfp14","MFOL","P23","Down"
"Tbc1d10b",0.0863048482697987,-0.138302070037184,0.399,0.491,1,"Tbc1d10b","MFOL","P23","Down"
"Sar1a",0.0864320579541159,-0.331629443333701,0.239,0.303,1,"Sar1a","MFOL","P23","Down"
"Tmem265",0.0864626074062912,0.361488934354548,0.34,0.301,1,"Tmem265","MFOL","P23","Up"
"Slc25a46",0.0866348557063181,-0.233001110390382,0.258,0.322,1,"Slc25a46","MFOL","P23","Down"
"Pds5b",0.0868079740645904,-0.277905513730259,0.265,0.329,1,"Pds5b","MFOL","P23","Down"
"Klc1",0.087038482846818,0.128009257563872,0.837,0.838,1,"Klc1","MFOL","P23","Up"
"Acaca",0.0876088097011976,-0.282360353089157,0.542,0.593,1,"Acaca","MFOL","P23","Down"
"Nr3c1",0.0878084830356259,0.347219348449057,0.324,0.264,1,"Nr3c1","MFOL","P23","Up"
"Sec14l5",0.0878825173585333,-0.124020459083918,0.977,0.993,1,"Sec14l5","MFOL","P23","Down"
"Coro1c",0.0880264559837576,0.555021253553858,0.278,0.236,1,"Coro1c","MFOL","P23","Up"
"Ppp4r2",0.0888612868161622,-0.141122967979904,0.314,0.394,1,"Ppp4r2","MFOL","P23","Down"
"Sugp1",0.0889539800544363,-0.415643759025812,0.229,0.275,1,"Sugp1","MFOL","P23","Down"
